,State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
1,Punjab,Fazilka,Abohar,Other,Cereals,100,2130,2130,2130,26-May-23
2,Punjab,Fazilka,Abohar,Other,Cereals,136,2125,2125,2125,25-May-23
3,Punjab,Fazilka,Abohar,Other,Cereals,256,2125,2130,2125,24-May-23
4,Punjab,Fazilka,Abohar,Other,Cereals,270,2125,2130,2125,23-May-23
5,Punjab,Fazilka,Abohar,Other,Cereals,474,2125,2130,2125,22-May-23
6,Punjab,Fazilka,Abohar,Other,Cereals,20,2125,2125,2125,21-May-23
7,Punjab,Fazilka,Abohar,Other,Cereals,175,2125,2125,2125,20-May-23
8,Punjab,Fazilka,Abohar,Other,Cereals,330,2125,2130,2125,19-May-23
9,Punjab,Fazilka,Abohar,Other,Cereals,"2,153.00",2125,2130,2125,18-May-23
10,Punjab,Fazilka,Abohar,Other,Cereals,"1,972.00",2125,2130,2125,17-May-23
11,Punjab,Fazilka,Abohar,Other,Cereals,"2,429.00",2125,2130,2125,16-May-23
12,Punjab,Fazilka,Abohar,Other,Cereals,"3,094.00",2125,2130,2125,15-May-23
13,Punjab,Fazilka,Abohar,Other,Cereals,"1,990.00",2125,2125,2125,14-May-23
14,Punjab,Fazilka,Abohar,Other,Cereals,"5,052.00",2125,2130,2125,13-May-23
15,Punjab,Fazilka,Abohar,Other,Cereals,"4,435.00",2125,2125,2125,12-May-23
16,Punjab,Fazilka,Abohar,Other,Cereals,"5,539.00",2125,2125,2125,11-May-23
17,Punjab,Fazilka,Abohar,Other,Cereals,"3,582.00",2125,2125,2125,10-May-23
18,Punjab,Fazilka,Abohar,Other,Cereals,"3,812.00",2125,2125,2125,09-May-23
19,Punjab,Fazilka,Abohar,Other,Cereals,"4,024.00",2125,2125,2125,08-May-23
20,Punjab,Fazilka,Abohar,Other,Cereals,"6,852.00",2125,2125,2125,07-May-23
21,Punjab,Fazilka,Abohar,Other,Cereals,"5,185.00",2125,2125,2125,06-May-23
22,Punjab,Fazilka,Abohar,Other,Cereals,"7,663.00",2125,2125,2125,05-May-23
23,Punjab,Fazilka,Abohar,Other,Cereals,"6,611.00",2125,2125,2125,04-May-23
24,Punjab,Fazilka,Abohar,Other,Cereals,"8,018.00",2125,2125,2125,03-May-23
25,Punjab,Fazilka,Abohar,Other,Cereals,"5,838.00",2125,2125,2125,02-May-23
26,Punjab,Fazilka,Abohar,Other,Cereals,"9,233.00",2125,2125,2125,01-May-23
27,Punjab,Fazilka,Abohar,Other,Cereals,"10,300.00",2125,2125,2125,30-Apr-23
28,Punjab,Fazilka,Abohar,Other,Cereals,"7,820.00",2125,2130,2125,29-Apr-23
29,Punjab,Fazilka,Abohar,Other,Cereals,"13,299.00",2125,2125,2125,28-Apr-23
30,Punjab,Fazilka,Abohar,Other,Cereals,"10,450.00",2125,2125,2125,27-Apr-23
31,Punjab,Fazilka,Abohar,Other,Cereals,"12,165.00",2125,2125,2125,26-Apr-23
32,Punjab,Fazilka,Abohar,Other,Cereals,"15,181.00",2125,2125,2125,25-Apr-23
33,Punjab,Fazilka,Abohar,Other,Cereals,"17,678.00",2125,2125,2125,24-Apr-23
34,Punjab,Fazilka,Abohar,Other,Cereals,"12,261.00",2125,2125,2125,23-Apr-23
35,Punjab,Fazilka,Abohar,Other,Cereals,"18,465.00",2125,2125,2125,22-Apr-23
36,Punjab,Fazilka,Abohar,Other,Cereals,"10,870.00",2125,2131,2125,21-Apr-23
37,Punjab,Fazilka,Abohar,Other,Cereals,"18,225.00",2125,2125,2125,20-Apr-23
38,Punjab,Fazilka,Abohar,Other,Cereals,"5,258.00",2125,2125,2125,19-Apr-23
39,Punjab,Fazilka,Abohar,Other,Cereals,"12,015.00",2125,2131,2125,18-Apr-23
40,Punjab,Fazilka,Abohar,Other,Cereals,"6,217.00",2125,2125,2125,17-Apr-23
41,Punjab,Fazilka,Abohar,Other,Cereals,"3,451.00",2125,2125,2125,16-Apr-23
42,Punjab,Fazilka,Abohar,Other,Cereals,"3,210.00",2125,2125,2125,15-Apr-23
43,Punjab,Fazilka,Abohar,Other,Cereals,"1,200.00",2125,2125,2125,14-Apr-23
44,Punjab,Fazilka,Abohar,Other,Cereals,25,2125,2125,2125,13-Apr-23
45,Punjab,Fazilka,Abohar,Other,Cereals,12,2130,2130,2130,09-Apr-23
46,Punjab,Fazilka,Abohar,Other,Cereals,"2,449.00",2015,2015,2015,31-May-22
47,Punjab,Fazilka,Abohar,Other,Cereals,"1,050.00",2015,2015,2015,30-May-22
48,Punjab,Fazilka,Abohar,Other,Cereals,200,2015,2015,2015,29-May-22
49,Punjab,Fazilka,Abohar,Other,Cereals,673,2015,2020,2015,28-May-22
50,Punjab,Fazilka,Abohar,Other,Cereals,600,2015,2015,2015,27-May-22
51,Punjab,Fazilka,Abohar,Other,Cereals,950,2015,2015,2015,26-May-22
52,Punjab,Fazilka,Abohar,Other,Cereals,"1,556.00",2015,2015,2015,25-May-22
53,Punjab,Fazilka,Abohar,Other,Cereals,614,2015,2015,2015,24-May-22
54,Punjab,Fazilka,Abohar,Other,Cereals,"1,385.00",2015,2015,2015,23-May-22
55,Punjab,Fazilka,Abohar,Other,Cereals,562,2015,2015,2015,22-May-22
56,Punjab,Fazilka,Abohar,Other,Cereals,290,2015,2015,2015,21-May-22
57,Punjab,Fazilka,Abohar,Other,Cereals,850,2015,2015,2015,20-May-22
58,Punjab,Fazilka,Abohar,Other,Cereals,885,2015,2020,2015,19-May-22
59,Punjab,Fazilka,Abohar,Other,Cereals,375,2015,2020,2015,18-May-22
60,Punjab,Fazilka,Abohar,Other,Cereals,676,2015,2020,2015,17-May-22
61,Punjab,Fazilka,Abohar,Other,Cereals,253,2015,2020,2015,16-May-22
62,Punjab,Fazilka,Abohar,Other,Cereals,200,2015,2035,2020,14-May-22
63,Punjab,Fazilka,Abohar,Other,Cereals,593,2015,2045,2015,13-May-22
64,Punjab,Fazilka,Abohar,Other,Cereals,374,2015,2040,2040,12-May-22
65,Punjab,Fazilka,Abohar,Other,Cereals,255,2030,2070,2050,11-May-22
66,Punjab,Fazilka,Abohar,Other,Cereals,"1,531.00",2015,2085,2015,10-May-22
67,Punjab,Fazilka,Abohar,Other,Cereals,"1,540.00",2015,2040,2015,09-May-22
68,Punjab,Fazilka,Abohar,Other,Cereals,"1,344.00",2015,2040,2015,08-May-22
69,Punjab,Fazilka,Abohar,Other,Cereals,"2,104.00",2015,2050,2015,06-May-22
70,Punjab,Fazilka,Abohar,Other,Cereals,"7,158.00",2015,2040,2015,05-May-22
71,Punjab,Fazilka,Abohar,Other,Cereals,"4,275.00",2015,2060,2015,04-May-22
72,Punjab,Fazilka,Abohar,Other,Cereals,"3,420.00",2015,2015,2015,03-May-22
73,Punjab,Fazilka,Abohar,Other,Cereals,"3,895.00",2015,2081,2015,02-May-22
74,Punjab,Fazilka,Abohar,Other,Cereals,579,2015,2015,2015,01-May-22
75,Punjab,Fazilka,Abohar,Other,Cereals,"4,205.00",2015,2131,2015,30-Apr-22
76,Punjab,Fazilka,Abohar,Other,Cereals,"1,943.00",2015,2140,2015,29-Apr-22
77,Punjab,Fazilka,Abohar,Other,Cereals,"4,980.00",2015,2151,2015,28-Apr-22
78,Punjab,Fazilka,Abohar,Other,Cereals,"3,324.00",2015,2145,2015,27-Apr-22
79,Punjab,Fazilka,Abohar,Other,Cereals,"6,566.00",2015,2015,2015,25-Apr-22
80,Punjab,Fazilka,Abohar,Other,Cereals,"3,244.00",2015,2015,2015,24-Apr-22
81,Punjab,Fazilka,Abohar,Other,Cereals,"4,319.00",2015,2125,2015,23-Apr-22
82,Punjab,Fazilka,Abohar,Other,Cereals,"6,490.00",2015,2121,2015,22-Apr-22
83,Punjab,Fazilka,Abohar,Other,Cereals,"9,832.00",2015,2121,2015,21-Apr-22
84,Punjab,Fazilka,Abohar,Other,Cereals,"10,957.00",2015,2351,2015,20-Apr-22
85,Punjab,Fazilka,Abohar,Other,Cereals,"15,045.00",2015,2081,2015,19-Apr-22
86,Punjab,Fazilka,Abohar,Other,Cereals,"14,552.00",2015,2020,2015,18-Apr-22
87,Punjab,Fazilka,Abohar,Other,Cereals,"8,325.00",2015,2020,2015,17-Apr-22
88,Punjab,Fazilka,Abohar,Other,Cereals,"16,497.00",2015,2020,2015,16-Apr-22
89,Punjab,Fazilka,Abohar,Other,Cereals,"15,298.00",2015,2020,2015,15-Apr-22
90,Punjab,Fazilka,Abohar,Other,Cereals,"9,664.00",2015,2020,2015,14-Apr-22
91,Punjab,Fazilka,Abohar,Other,Cereals,"5,047.00",2015,2015,2015,13-Apr-22
92,Punjab,Fazilka,Abohar,Other,Cereals,"4,277.00",2015,2020,2015,12-Apr-22
93,Punjab,Fazilka,Abohar,Other,Cereals,"2,612.00",2015,2020,2015,11-Apr-22
94,Punjab,Fazilka,Abohar,Other,Cereals,"1,326.00",2015,2020,2015,10-Apr-22
95,Punjab,Fazilka,Abohar,Other,Cereals,613,2015,2021,2015,09-Apr-22
96,Punjab,Fazilka,Abohar,Other,Cereals,158,2015,2021,2021,08-Apr-22
97,Punjab,Fazilka,Abohar,Other,Cereals,123,2015,2025,2021,07-Apr-22
98,Punjab,Fazilka,Abohar,Other,Cereals,36,2021,2031,2021,06-Apr-22
99,Punjab,Fazilka,Abohar,Other,Cereals,"14,462.00",1975,1975,1975,13-May-21
100,Punjab,Fazilka,Abohar,Other,Cereals,"15,524.00",1975,1975,1975,12-May-21
101,Punjab,Fazilka,Abohar,Other,Cereals,"5,999.00",1975,1975,1975,11-May-21
102,Punjab,Fazilka,Abohar,Other,Cereals,"7,306.00",1975,1975,1975,10-May-21
103,Punjab,Fazilka,Abohar,Other,Cereals,"8,997.00",1975,1975,1975,09-May-21
104,Punjab,Fazilka,Abohar,Other,Cereals,"7,941.00",1975,1975,1975,08-May-21
105,Punjab,Fazilka,Abohar,Other,Cereals,"10,265.00",1975,1975,1975,07-May-21
106,Punjab,Fazilka,Abohar,Other,Cereals,"10,916.00",1975,1975,1975,06-May-21
107,Punjab,Fazilka,Abohar,Other,Cereals,"15,181.00",1975,1975,1975,05-May-21
108,Punjab,Fazilka,Abohar,Other,Cereals,"12,204.00",1975,1975,1975,04-May-21
109,Punjab,Fazilka,Abohar,Other,Cereals,"8,647.00",1975,1975,1975,03-May-21
110,Punjab,Fazilka,Abohar,Other,Cereals,"10,239.00",1975,1975,1975,02-May-21
111,Punjab,Fazilka,Abohar,Other,Cereals,"7,765.00",1975,1975,1975,30-Apr-21
112,Punjab,Fazilka,Abohar,Other,Cereals,"11,826.00",1975,1975,1975,29-Apr-21
113,Punjab,Fazilka,Abohar,147 Average,Cereals,"14,538.00",1975,1975,1975,28-Apr-21
114,Punjab,Fazilka,Abohar,Other,Cereals,,1975,1975,1975,28-Apr-21
115,Punjab,Fazilka,Abohar,Other,Cereals,"10,164.00",1975,1975,1975,27-Apr-21
116,Punjab,Fazilka,Abohar,Other,Cereals,"17,464.00",1975,1975,1975,26-Apr-21
117,Punjab,Fazilka,Abohar,Other,Cereals,"13,108.00",1975,1975,1975,25-Apr-21
118,Punjab,Fazilka,Abohar,Other,Cereals,"19,446.00",1975,1975,1975,24-Apr-21
119,Punjab,Fazilka,Abohar,Other,Cereals,"14,008.00",1975,1975,1975,23-Apr-21
120,Punjab,Fazilka,Abohar,Other,Cereals,"16,161.00",1975,1975,1975,22-Apr-21
121,Punjab,Fazilka,Abohar,Other,Cereals,"8,963.00",1975,1975,1975,21-Apr-21
122,Punjab,Fazilka,Abohar,Other,Cereals,715,1975,1975,1975,20-Apr-21
123,Punjab,Fazilka,Abohar,Other,Cereals,"13,055.00",1975,1975,1975,19-Apr-21
124,Punjab,Fazilka,Abohar,Other,Cereals,"7,939.00",1975,1975,1975,18-Apr-21
125,Punjab,Fazilka,Abohar,Other,Cereals,"1,282.00",1975,1975,1975,16-Apr-21
126,Punjab,Fazilka,Abohar,Other,Cereals,"2,474.00",1975,1975,1975,15-Apr-21
127,Punjab,Fazilka,Abohar,Other,Cereals,20,1975,1975,1975,14-Apr-21
128,Punjab,Jalandhar,Adampur,Other,Cereals,"1,081.40",1975,1975,1975,07-May-21
129,Punjab,Jalandhar,Adampur,Other,Cereals,76.6,1975,1975,1975,05-May-21
130,Punjab,Jalandhar,Adampur,Other,Cereals,83.2,1975,1975,1975,04-May-21
131,Punjab,Jalandhar,Adampur,Other,Cereals,"2,556.60",1975,1975,1975,30-Apr-21
132,Punjab,Jalandhar,Adampur,Other,Cereals,620.4,1975,1975,1975,28-Apr-21
133,Punjab,Jalandhar,Adampur,Other,Cereals,380.8,1975,1975,1975,23-Apr-21
134,Punjab,Jalandhar,Adampur,Other,Cereals,359.1,1975,1975,1975,22-Apr-21
135,Punjab,Jalandhar,Adampur,Other,Cereals,"1,033.50",1975,1975,1975,21-Apr-21
136,Punjab,Jalandhar,Adampur,Other,Cereals,845.1,1975,1975,1975,20-Apr-21
137,Punjab,Jalandhar,Adampur,Other,Cereals,863.2,1975,1975,1975,19-Apr-21
138,Punjab,Jalandhar,Adampur,Other,Cereals,748.5,1975,1975,1975,17-Apr-21
139,Punjab,Moga,Ajitwal,Other,Cereals,2.2,2125,2125,2125,24-May-23
140,Punjab,Moga,Ajitwal,Other,Cereals,2.2,2125,2125,2125,23-May-23
141,Punjab,Moga,Ajitwal,Other,Cereals,1.65,2125,2125,2125,19-May-23
142,Punjab,Moga,Ajitwal,Other,Cereals,19.85,2125,2125,2125,18-May-23
143,Punjab,Moga,Ajitwal,Other,Cereals,25.7,2125,2125,2125,17-May-23
144,Punjab,Moga,Ajitwal,Other,Cereals,244,2125,2125,2125,16-May-23
145,Punjab,Moga,Ajitwal,Other,Cereals,150,2125,2125,2125,15-May-23
146,Punjab,Moga,Ajitwal,Other,Cereals,18.5,2125,2125,2125,14-May-23
147,Punjab,Moga,Ajitwal,Other,Cereals,110.6,2125,2125,2125,12-May-23
148,Punjab,Moga,Ajitwal,Other,Cereals,39.65,2125,2125,2125,11-May-23
149,Punjab,Moga,Ajitwal,Other,Cereals,25,2125,2125,2125,10-May-23
150,Punjab,Moga,Ajitwal,Other,Cereals,85,2125,2125,2125,09-May-23
151,Punjab,Moga,Ajitwal,Other,Cereals,185,2125,2125,2125,08-May-23
152,Punjab,Moga,Ajitwal,Other,Cereals,181.9,2125,2125,2125,07-May-23
153,Punjab,Moga,Ajitwal,Other,Cereals,90,2125,2125,2125,06-May-23
154,Punjab,Moga,Ajitwal,Other,Cereals,105,2125,2125,2125,05-May-23
155,Punjab,Moga,Ajitwal,Other,Cereals,240,2125,2125,2125,04-May-23
156,Punjab,Moga,Ajitwal,Other,Cereals,165,2125,2125,2125,03-May-23
157,Punjab,Moga,Ajitwal,Other,Cereals,669.65,2125,2125,2125,02-May-23
158,Punjab,Moga,Ajitwal,Other,Cereals,605,2125,2125,2125,01-May-23
159,Punjab,Moga,Ajitwal,Other,Cereals,319.8,2125,2125,2125,30-Apr-23
160,Punjab,Moga,Ajitwal,Other,Cereals,"1,335.00",2125,2125,2125,29-Apr-23
161,Punjab,Moga,Ajitwal,Other,Cereals,"1,440.00",2125,2125,2125,28-Apr-23
162,Punjab,Moga,Ajitwal,Other,Cereals,"1,505.00",2125,2125,2125,27-Apr-23
163,Punjab,Moga,Ajitwal,Other,Cereals,"2,505.00",2125,2125,2125,26-Apr-23
164,Punjab,Moga,Ajitwal,Other,Cereals,"3,020.00",2125,2125,2125,25-Apr-23
165,Punjab,Moga,Ajitwal,Other,Cereals,"2,555.00",2125,2125,2125,24-Apr-23
166,Punjab,Moga,Ajitwal,Other,Cereals,"3,520.00",2125,2125,2125,23-Apr-23
167,Punjab,Moga,Ajitwal,Other,Cereals,"4,265.00",2125,2125,2125,22-Apr-23
168,Punjab,Moga,Ajitwal,Other,Cereals,"1,610.00",2125,2125,2125,21-Apr-23
169,Punjab,Moga,Ajitwal,Other,Cereals,"3,275.00",2125,2125,2125,20-Apr-23
170,Punjab,Moga,Ajitwal,Other,Cereals,"2,325.00",2125,2125,2125,19-Apr-23
171,Punjab,Moga,Ajitwal,Other,Cereals,"2,880.00",2125,2125,2125,18-Apr-23
172,Punjab,Moga,Ajitwal,Other,Cereals,"3,265.00",2125,2125,2125,17-Apr-23
173,Punjab,Moga,Ajitwal,Other,Cereals,"1,945.00",2125,2125,2125,16-Apr-23
174,Punjab,Moga,Ajitwal,Other,Cereals,"1,010.00",2125,2125,2125,15-Apr-23
175,Punjab,Moga,Ajitwal,Other,Cereals,83.25,1975,1975,1975,07-May-21
176,Punjab,Moga,Ajitwal,Other,Cereals,451.05,1975,1975,1975,06-May-21
177,Punjab,Moga,Ajitwal,Other,Cereals,260.6,1975,1975,1975,05-May-21
178,Punjab,Moga,Ajitwal,Other,Cereals,395.25,1975,1975,1975,04-May-21
179,Punjab,Moga,Ajitwal,Other,Cereals,632.9,1975,1975,1975,03-May-21
180,Punjab,Moga,Ajitwal,Other,Cereals,950.4,1975,1975,1975,30-Apr-21
181,Punjab,Moga,Ajitwal,Other,Cereals,"1,376.30",1975,1975,1975,29-Apr-21
182,Punjab,Moga,Ajitwal,Other,Cereals,"1,746.60",1975,1975,1975,28-Apr-21
183,Punjab,Moga,Ajitwal,Other,Cereals,"3,528.45",1975,1975,1975,27-Apr-21
184,Punjab,Moga,Ajitwal,Other,Cereals,"2,185.10",1975,1975,1975,26-Apr-21
185,Punjab,Moga,Ajitwal,Other,Cereals,"2,810.00",1975,1975,1975,25-Apr-21
186,Punjab,Moga,Ajitwal,Other,Cereals,"2,490.00",1975,1975,1975,24-Apr-21
187,Punjab,Moga,Ajitwal,Other,Cereals,"2,277.40",1975,1975,1975,23-Apr-21
188,Punjab,Moga,Ajitwal,Other,Cereals,"5,229.80",1975,1975,1975,22-Apr-21
189,Punjab,Moga,Ajitwal,Other,Cereals,"3,503.70",1975,1975,1975,20-Apr-21
190,Punjab,Moga,Ajitwal,Other,Cereals,"2,985.00",1975,1975,1975,19-Apr-21
191,Punjab,Moga,Ajitwal,Other,Cereals,"3,759.00",1975,1975,1975,18-Apr-21
192,Punjab,Moga,Ajitwal,Other,Cereals,"4,020.00",1975,1975,1975,17-Apr-21
193,Punjab,Moga,Ajitwal,Other,Cereals,"3,779.00",1975,1975,1975,16-Apr-21
194,Punjab,Moga,Ajitwal,Other,Cereals,"2,033.00",1975,1975,1975,15-Apr-21
195,Punjab,Moga,Ajitwal,Other,Cereals,157,1975,1975,1975,13-Apr-21
196,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,17.05,2125,2125,2125,03-May-23
197,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,70,2125,2125,2125,02-May-23
198,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,350,2125,2125,2125,28-Apr-23
199,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,15,2125,2125,2125,27-Apr-23
200,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,600,2125,2125,2125,26-Apr-23
201,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,45,2125,2125,2125,25-Apr-23
202,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,420,2125,2125,2125,24-Apr-23
203,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,50,2125,2125,2125,23-Apr-23
204,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,200,2125,2125,2125,22-Apr-23
205,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,325,2125,2125,2125,21-Apr-23
206,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,5,2125,2125,2125,20-Apr-23
207,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,550,2125,2125,2125,19-Apr-23
208,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,300,2125,2125,2125,18-Apr-23
209,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,245,2125,2125,2125,17-Apr-23
210,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,300,2125,2125,2125,16-Apr-23
211,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,192.5,1975,1975,1975,06-May-21
212,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,6.3,1975,1975,1975,30-Apr-21
213,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,525,1975,1975,1975,29-Apr-21
214,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,4.8,1975,1975,1975,28-Apr-21
215,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,350,1975,1975,1975,27-Apr-21
216,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,78.7,1975,1975,1975,25-Apr-21
217,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,820,1975,1975,1975,24-Apr-21
218,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,6.5,1975,1975,1975,23-Apr-21
219,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,161.9,1975,1975,1975,22-Apr-21
220,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,290,1975,1975,1975,20-Apr-21
221,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,4.7,1975,1975,1975,19-Apr-21
222,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,600,1975,1975,1975,18-Apr-21
223,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,6,1975,1975,1975,17-Apr-21
224,Punjab,Moga,Ajitwal (Chogawan),Other,Cereals,185,1975,1975,1975,16-Apr-21
225,Punjab,Moga,Ajitwal (Dala),Other,Cereals,2.75,2125,2125,2125,03-May-23
226,Punjab,Moga,Ajitwal (Dala),Other,Cereals,35,2125,2125,2125,02-May-23
227,Punjab,Moga,Ajitwal (Dala),Other,Cereals,25,2125,2125,2125,01-May-23
228,Punjab,Moga,Ajitwal (Dala),Other,Cereals,58.6,2125,2125,2125,29-Apr-23
229,Punjab,Moga,Ajitwal (Dala),Other,Cereals,25,2125,2125,2125,28-Apr-23
230,Punjab,Moga,Ajitwal (Dala),Other,Cereals,150,2125,2125,2125,27-Apr-23
231,Punjab,Moga,Ajitwal (Dala),Other,Cereals,100,2125,2125,2125,26-Apr-23
232,Punjab,Moga,Ajitwal (Dala),Other,Cereals,175,2125,2125,2125,25-Apr-23
233,Punjab,Moga,Ajitwal (Dala),Other,Cereals,375,2125,2125,2125,24-Apr-23
234,Punjab,Moga,Ajitwal (Dala),Other,Cereals,300,2125,2125,2125,23-Apr-23
235,Punjab,Moga,Ajitwal (Dala),Other,Cereals,225,2125,2125,2125,22-Apr-23
236,Punjab,Moga,Ajitwal (Dala),Other,Cereals,275,2125,2125,2125,21-Apr-23
237,Punjab,Moga,Ajitwal (Dala),Other,Cereals,400,2125,2125,2125,20-Apr-23
238,Punjab,Moga,Ajitwal (Dala),Other,Cereals,575,2125,2125,2125,19-Apr-23
239,Punjab,Moga,Ajitwal (Dala),Other,Cereals,550,2125,2125,2125,18-Apr-23
240,Punjab,Moga,Ajitwal (Dala),Other,Cereals,230,2125,2125,2125,17-Apr-23
241,Punjab,Moga,Ajitwal (Dala),Other,Cereals,70,2125,2125,2125,16-Apr-23
242,Punjab,Moga,Ajitwal (Dala),Other,Cereals,254.95,1975,1975,1975,05-May-21
243,Punjab,Moga,Ajitwal (Dala),Other,Cereals,325,1975,1975,1975,30-Apr-21
244,Punjab,Moga,Ajitwal (Dala),Other,Cereals,550,1975,1975,1975,27-Apr-21
245,Punjab,Moga,Ajitwal (Dala),Other,Cereals,480,1975,1975,1975,24-Apr-21
246,Punjab,Moga,Ajitwal (Dala),Other,Cereals,720,1975,1975,1975,22-Apr-21
247,Punjab,Moga,Ajitwal (Dala),Other,Cereals,750,1975,1975,1975,20-Apr-21
248,Punjab,Moga,Ajitwal (Dala),Other,Cereals,383,1975,1975,1975,18-Apr-21
249,Punjab,Moga,Ajitwal (Dala),Other,Cereals,516,1975,1975,1975,17-Apr-21
250,Punjab,Moga,Ajitwal (Dala),Other,Cereals,250,1975,1975,1975,16-Apr-21
251,Punjab,Sangrur,Amargarh,Other,Cereals,100,2125,2125,2125,30-May-23
252,Punjab,Sangrur,Amargarh,Other,Cereals,75,2125,2125,2125,29-May-23
253,Punjab,Sangrur,Amargarh,Other,Cereals,90,2125,2125,2125,28-May-23
254,Punjab,Sangrur,Amargarh,Other,Cereals,"1,100.00",2125,2125,2125,18-May-23
255,Punjab,Sangrur,Amargarh,Other,Cereals,"1,360.00",2125,2125,2125,17-May-23
256,Punjab,Sangrur,Amargarh,Other,Cereals,"1,530.00",2125,2125,2125,16-May-23
257,Punjab,Sangrur,Amargarh,Other,Cereals,53,2125,2125,2125,15-May-23
258,Punjab,Sangrur,Amargarh,Other,Cereals,100,2125,2125,2125,14-May-23
259,Punjab,Sangrur,Amargarh,Other,Cereals,74,2125,2125,2125,13-May-23
260,Punjab,Sangrur,Amargarh,Other,Cereals,8,2125,2125,2125,12-May-23
261,Punjab,Sangrur,Amargarh,Other,Cereals,43,2125,2125,2125,11-May-23
262,Punjab,Sangrur,Amargarh,Other,Cereals,187,2125,2125,2125,10-May-23
263,Punjab,Sangrur,Amargarh,Other,Cereals,170,2125,2125,2125,09-May-23
264,Punjab,Sangrur,Amargarh,Other,Cereals,46,2125,2125,2125,08-May-23
265,Punjab,Sangrur,Amargarh,Other,Cereals,109,2125,2125,2125,07-May-23
266,Punjab,Sangrur,Amargarh,Other,Cereals,807,2125,2125,2125,06-May-23
267,Punjab,Sangrur,Amargarh,Other,Cereals,26,2125,2125,2125,05-May-23
268,Punjab,Sangrur,Amargarh,Other,Cereals,337,2125,2125,2125,04-May-23
269,Punjab,Sangrur,Amargarh,Other,Cereals,105,2125,2125,2125,03-May-23
270,Punjab,Sangrur,Amargarh,Other,Cereals,532,2125,2125,2125,02-May-23
271,Punjab,Sangrur,Amargarh,Other,Cereals,775,2125,2125,2125,30-Apr-23
272,Punjab,Sangrur,Amargarh,Other,Cereals,"2,010.00",2125,2125,2125,29-Apr-23
273,Punjab,Sangrur,Amargarh,Other,Cereals,"1,385.00",2125,2125,2125,28-Apr-23
274,Punjab,Sangrur,Amargarh,Other,Cereals,"1,140.00",2125,2125,2125,27-Apr-23
275,Punjab,Sangrur,Amargarh,Other,Cereals,"3,070.00",2125,2125,2125,26-Apr-23
276,Punjab,Sangrur,Amargarh,Other,Cereals,"3,670.00",2125,2125,2125,24-Apr-23
277,Punjab,Sangrur,Amargarh,Other,Cereals,"3,370.00",2125,2125,2125,23-Apr-23
278,Punjab,Sangrur,Amargarh,Other,Cereals,"3,100.00",2125,2125,2125,22-Apr-23
279,Punjab,Sangrur,Amargarh,Other,Cereals,"5,150.00",2125,2125,2125,21-Apr-23
280,Punjab,Sangrur,Amargarh,Other,Cereals,"5,970.00",2125,2125,2125,20-Apr-23
281,Punjab,Sangrur,Amargarh,Other,Cereals,"7,640.00",2125,2125,2125,19-Apr-23
282,Punjab,Sangrur,Amargarh,Other,Cereals,"6,190.00",2125,2125,2125,18-Apr-23
283,Punjab,Sangrur,Amargarh,Other,Cereals,"6,210.00",2125,2125,2125,16-Apr-23
284,Punjab,Sangrur,Amargarh,Other,Cereals,"3,670.00",2125,2125,2125,15-Apr-23
285,Punjab,Sangrur,Amargarh,Other,Cereals,"4,550.00",2125,2125,2125,14-Apr-23
286,Punjab,Sangrur,Amargarh,Other,Cereals,"2,390.00",2125,2125,2125,13-Apr-23
287,Punjab,Sangrur,Amargarh,Other,Cereals,200,2015,2015,2015,02-May-22
288,Punjab,Sangrur,Amargarh,Other,Cereals,208,2015,2015,2015,01-May-22
289,Punjab,Sangrur,Amargarh,Other,Cereals,362,2015,2015,2015,30-Apr-22
